date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:35:38	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:05:39%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=4707661753949669540	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-comment833f.g	(from http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html)
18:35:39	93443/93443	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html?showComment=1410960057088	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding9702.html	(from http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html)
18:35:39	93443/93443	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html?showComment=1410961615699	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-weddingbf50.html	(from http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html)
18:35:39	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:05:40%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=4607003071017164342	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-commentea9c.g	(from http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html)
18:35:40	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:05:41%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=2981866065093137206	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-comment40c4.g	(from http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html)
18:35:42	93443/93443	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html?showComment=1410998093065	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding7e76.html	(from http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html)
18:35:42	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:05:42%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=4236307861134493122	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-commentc50d.g	(from http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html)
18:35:42	93443/93443	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html?showComment=1411026003881	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding105a.html	(from http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html)
18:35:43	11443/11443	---M-Z	200	added ('OK')	application/atom+xml	etag:W/%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/feeds/1588807261618836343/comments/default	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/feeds/1588807261618836343/comments/default	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:35:48	78006/78006	---M--	200	added ('OK')	image/jpeg	etag:%22v191%22	http://1.bp.blogspot.com/-fI6_ktsGCts/U-_3y_-O5NI/AAAAAAAAAZA/jYbrGXILrWk/s1600/IMG_9269.jpg	D:/My%20Web%20Sites/wedding%20storyz/1.bp.blogspot.com/-fI6_ktsGCts/U-_3y_-O5NI/AAAAAAAAAZA/jYbrGXILrWk/s1600/IMG_9269.jpg	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:35:54	6821/6821	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202015%2013:05:49%20GMT	https://www.blogger.com/comment-iframe.g?blogID=8182335901919555726&postID=2935746605022142446	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/comment-iframe265b.g	(from http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html)
18:35:57	37438/37438	---M--	200	added ('OK')	image/jpeg	etag:%22v527%22	http://3.bp.blogspot.com/-PzHgQeSLPOA/VBkpmpZQBkI/AAAAAAAABSQ/dW7xwEzPsg4/s1600/10487186_678151728932891_8021067846602025998_n.jpg	D:/My%20Web%20Sites/wedding%20storyz/3.bp.blogspot.com/-PzHgQeSLPOA/VBkpmpZQBkI/AAAAAAAABSQ/dW7xwEzPsg4/s1600/10487186_678151728932891_8021067846602025998_n.jpg	(from http://www.weddingstoryz.com/2014/09/how-indian-wedding-led-to-another-wedding.html)
18:35:59	94844/94844	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html?showComment=1408412542854	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia266c.html	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:02	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:02%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=9170528279416478118	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-commenteb72.g	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:06	94844/94844	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html?showComment=1408423771860	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia7ecf.html	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:07	219942/219942	---M--	200	added ('OK')	image/jpeg	etag:%22v195%22	http://4.bp.blogspot.com/-6IQxSBvdLaw/U-_4h6zuSDI/AAAAAAAAAZQ/TnDgonWqrqQ/s1600/PW3.jpg	D:/My%20Web%20Sites/wedding%20storyz/4.bp.blogspot.com/-6IQxSBvdLaw/U-_4h6zuSDI/AAAAAAAAAZQ/TnDgonWqrqQ/s1600/PW3.jpg	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:07	154540/154540	---M--	200	added ('OK')	image/jpeg	etag:%22v193%22	http://2.bp.blogspot.com/-VNQ7DasN7kk/U-_4I1v9-wI/AAAAAAAAAZI/t06SEG1OnTM/s1600/Lehenga2.jpg	D:/My%20Web%20Sites/wedding%20storyz/2.bp.blogspot.com/-VNQ7DasN7kk/U-_4I1v9-wI/AAAAAAAAAZI/t06SEG1OnTM/s1600/Lehenga2.jpg	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:08	278/278	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:09%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=18381519241134514	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-comment8610.g	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:08	91841/91841	---M--	200	added ('OK')	image/jpeg	etag:%22v197%22	http://3.bp.blogspot.com/-XG3qjxe9v9U/U-_5EQMpysI/AAAAAAAAAZY/gc6bKv-9cvg/s1600/7.jpg	D:/My%20Web%20Sites/wedding%20storyz/3.bp.blogspot.com/-XG3qjxe9v9U/U-_5EQMpysI/AAAAAAAAAZY/gc6bKv-9cvg/s1600/7.jpg	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:09	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:10%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=3200530313927241074	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-comment4878.g	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:09	1435/1435	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Jan%202015%2013:06:10%20GMT	http://2.bp.blogspot.com/robots.txt		(from http://www.weddingstoryz.com/2015/01/maharashtrian-bride-africa-cultural-couple-wedding.html)
18:36:10	94844/94844	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html?showComment=1408451936746	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australiab0b2.html	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:10	94844/94844	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html?showComment=1408463402130	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australiadad4.html	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:11	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:11%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=3410762269829457293	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-commente436.g	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:11	94844/94844	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html?showComment=1408714259754	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australiabc8c.html	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:12	94844/94844	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html?showComment=1408798745560	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia8356.html	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:12	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:12%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=8812742577923284411	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-comment6cca.g	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:13	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:14%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=8542734783061541254	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-comment1415.g	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:14	7486/7486	---M-Z	200	added ('OK')	application/atom+xml	etag:W/%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/feeds/7023861615005699943/comments/default	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/feeds/7023861615005699943/comments/default	(from http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html)
18:36:14	84588/84588	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html?showComment=1416122499652	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/wedding-reels-candid-photographersf119.html	(from http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html)
18:36:15	84588/84588	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html?showComment=1416122999825	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers33aa.html	(from http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html)
18:36:15	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:16%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=8572925797245478185	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-commentfa4e.g	(from http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html)
18:36:15	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:16%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=4022938772849101381	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-comment6567.g	(from http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html)
18:36:16	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:17%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=6199166098293139418	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-comment58a3.g	(from http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html)
18:36:16	84588/84588	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html?showComment=1416761061107	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/wedding-reels-candid-photographersa503.html	(from http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html)
18:36:17	6543/6543	---M-Z	200	added ('OK')	application/atom+xml	etag:W/%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/feeds/635700430958105492/comments/default	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/feeds/635700430958105492/comments/default	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:20	6821/6821	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202015%2013:06:14%20GMT	https://www.blogger.com/comment-iframe.g?blogID=8182335901919555726&postID=1588807261618836343	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/comment-iframe4d96.g	(from http://www.weddingstoryz.com/2014/08/lehenga-shaadi-and-love-in-australia.html)
18:36:20	6821/6821	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202015%2013:06:19%20GMT	https://www.blogger.com/comment-iframe.g?blogID=8182335901919555726&postID=7023861615005699943	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/comment-iframe482e.g	(from http://www.weddingstoryz.com/2014/08/wedding-reels-candid-photographers.html)
18:36:35	115495/115495	---M--	200	added ('OK')	image/jpeg	etag:%22v160%22	http://2.bp.blogspot.com/-rS0ypnlI9r4/U-rEg88_xpI/AAAAAAAAAV8/7125rYwINY8/s1600/_MG_0074.JPG	D:/My%20Web%20Sites/wedding%20storyz/2.bp.blogspot.com/-rS0ypnlI9r4/U-rEg88_xpI/AAAAAAAAAV8/7125rYwINY8/s1600/_MG_0074.JPG	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:36	87976/87976	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html?showComment=1408336247948	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/maharashtrian-weddingsa200.html	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:37	135709/135709	---M--	200	added ('OK')	image/jpeg	etag:%22v162%22	http://2.bp.blogspot.com/-KYI27eR6QJw/U-rEsrIN8oI/AAAAAAAAAWE/AxLO7AtlwdI/s1600/_MG_0108.JPG	D:/My%20Web%20Sites/wedding%20storyz/2.bp.blogspot.com/-KYI27eR6QJw/U-rEsrIN8oI/AAAAAAAAAWE/AxLO7AtlwdI/s1600/_MG_0108.JPG	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:38	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:39%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=5816910748053269372	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-comment66b2.g	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:39	87976/87976	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html?showComment=1408365286220	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/maharashtrian-weddings7951.html	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:40	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:40%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=4326268759098424133	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-commentaf24.g	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:40	87976/87976	---M-Z	200	added ('OK')	text/html	etag:%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html?showComment=1408396812487	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/2014/08/maharashtrian-weddingsffa1.html	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:41	280/280	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20Jan%202015%2013:06:42%20GMT	http://www.blogger.com/delete-comment.g?blogID=8182335901919555726&postID=5740953456647193027	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/delete-comment496e.g	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:41	146976/146976	---M--	200	added ('OK')	image/jpeg	etag:%22v168%22	http://2.bp.blogspot.com/-S2gpBLl8WrE/U-rGSqy55_I/AAAAAAAAAWc/tdqP7p0ylFI/s1600/_MG_0302.JPG	D:/My%20Web%20Sites/wedding%20storyz/2.bp.blogspot.com/-S2gpBLl8WrE/U-rGSqy55_I/AAAAAAAAAWc/tdqP7p0ylFI/s1600/_MG_0302.JPG	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:41	144984/144984	---M--	200	added ('OK')	image/jpeg	etag:%22v164%22	http://4.bp.blogspot.com/-X_fq-cYCDVA/U-rF3Qs08TI/AAAAAAAAAWM/X1xeBZp7kpU/s1600/_MG_0153.JPG	D:/My%20Web%20Sites/wedding%20storyz/4.bp.blogspot.com/-X_fq-cYCDVA/U-rF3Qs08TI/AAAAAAAAAWM/X1xeBZp7kpU/s1600/_MG_0153.JPG	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:36:42	1416/1416	---M-Z	200	added ('OK')	application/atom+xml	etag:W/%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/feeds/192028366281251972/comments/default	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/feeds/192028366281251972/comments/default	(from http://www.weddingstoryz.com/2014/08/camera-crew-candid-wedding-photographers.html)
18:36:43	1417/1417	---M-Z	200	added ('OK')	application/atom+xml	etag:W/%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/feeds/8237906939573418177/comments/default	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/feeds/8237906939573418177/comments/default	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
18:36:45	6820/6820	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202015%2013:06:44%20GMT	https://www.blogger.com/comment-iframe.g?blogID=8182335901919555726&postID=192028366281251972	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/comment-iframec4c7.g	(from http://www.weddingstoryz.com/2014/08/camera-crew-candid-wedding-photographers.html)
18:36:47	6820/6820	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202015%2013:06:44%20GMT	https://www.blogger.com/comment-iframe.g?blogID=8182335901919555726&postID=635700430958105492	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/comment-iframe00e1.g	(from http://www.weddingstoryz.com/2014/08/maharashtrian-weddings.html)
18:37:06	160983/160983	---M--	200	added ('OK')	image/jpeg	etag:%22v4f7%22	http://2.bp.blogspot.com/-ksEMYu-Q0P8/U7rZKLzcLtI/AAAAAAAABPc/d_PwjcXzkig/s1600/Karan_045.jpg	D:/My%20Web%20Sites/wedding%20storyz/2.bp.blogspot.com/-ksEMYu-Q0P8/U7rZKLzcLtI/AAAAAAAABPc/d_PwjcXzkig/s1600/Karan_045.jpg	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
18:37:37	313975/313975	---M--	200	added ('OK')	image/jpeg	etag:%22v4fb%22	http://1.bp.blogspot.com/-uGnpYN3k3kI/U7rZsMrXSsI/AAAAAAAABPo/bF8hF24Z33A/s1600/Karan_017.jpg	D:/My%20Web%20Sites/wedding%20storyz/1.bp.blogspot.com/-uGnpYN3k3kI/U7rZsMrXSsI/AAAAAAAABPo/bF8hF24Z33A/s1600/Karan_017.jpg	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
18:37:37	358144/358144	---M--	200	added ('OK')	image/jpeg	etag:%22v4f5%22	http://2.bp.blogspot.com/-QLlyOE01B7g/U7rY8m7E7zI/AAAAAAAABPU/w4XjmThc45k/s1600/Karan_008.jpg	D:/My%20Web%20Sites/wedding%20storyz/2.bp.blogspot.com/-QLlyOE01B7g/U7rY8m7E7zI/AAAAAAAABPU/w4XjmThc45k/s1600/Karan_008.jpg	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
18:37:57	423342/423342	---M--	200	added ('OK')	image/jpeg	etag:%22v4f9%22	http://4.bp.blogspot.com/-S00q4W1xC4c/U7rZYEUzVyI/AAAAAAAABPk/CepSivp5hFQ/s1600/Karan_006.jpg	D:/My%20Web%20Sites/wedding%20storyz/4.bp.blogspot.com/-S00q4W1xC4c/U7rZYEUzVyI/AAAAAAAABPk/CepSivp5hFQ/s1600/Karan_006.jpg	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
18:38:11	400385/400385	---M--	200	added ('OK')	image/jpeg	etag:%22v4fd%22	http://2.bp.blogspot.com/-KWdeNIgYIk0/U7rZ_uFEETI/AAAAAAAABPw/zdsq9Jpg1Uk/s1600/Karan_020.jpg	D:/My%20Web%20Sites/wedding%20storyz/2.bp.blogspot.com/-KWdeNIgYIk0/U7rZ_uFEETI/AAAAAAAABPw/zdsq9Jpg1Uk/s1600/Karan_020.jpg	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
18:38:19	250902/250902	---M--	200	added ('OK')	image/jpeg	etag:%22v502%22	http://3.bp.blogspot.com/-K5Z_8cHLfW8/U7ra33gvLcI/AAAAAAAABQI/jJeLxoDR_GU/s1600/Karan_055.jpg	D:/My%20Web%20Sites/wedding%20storyz/3.bp.blogspot.com/-K5Z_8cHLfW8/U7ra33gvLcI/AAAAAAAABQI/jJeLxoDR_GU/s1600/Karan_055.jpg	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
18:38:27	6821/6821	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202015%2013:08:22%20GMT	https://www.blogger.com/comment-iframe.g?blogID=8182335901919555726&postID=8237906939573418177	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/comment-iframe65df.g	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
18:38:28	1417/1417	---M-Z	200	added ('OK')	application/atom+xml	etag:W/%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/feeds/3168324877568614763/comments/default	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/feeds/3168324877568614763/comments/default	(from http://www.weddingstoryz.com/2014/07/indian-bridal-makeup-salon-parlour-artist.html)
18:38:39	187602/187602	---M--	200	added ('OK')	image/jpeg	etag:%22v506%22	http://2.bp.blogspot.com/-bog6kowgeHU/U7rbQM5jK8I/AAAAAAAABQU/1ON26jDGKwk/s1600/Karan_069.jpg	D:/My%20Web%20Sites/wedding%20storyz/2.bp.blogspot.com/-bog6kowgeHU/U7rbQM5jK8I/AAAAAAAABQU/1ON26jDGKwk/s1600/Karan_069.jpg	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
18:38:43	6821/6821	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202015%2013:08:41%20GMT	https://www.blogger.com/comment-iframe.g?blogID=8182335901919555726&postID=3168324877568614763	D:/My%20Web%20Sites/wedding%20storyz/www.blogger.com/comment-iframe6913.g	(from http://www.weddingstoryz.com/2014/07/indian-bridal-makeup-salon-parlour-artist.html)
18:38:44	1417/1417	---M-Z	200	added ('OK')	application/atom+xml	etag:W/%22a52f51f9-c301-498f-8530-08e552c0c400%22	http://www.weddingstoryz.com/feeds/7830866892531465013/comments/default	D:/My%20Web%20Sites/wedding%20storyz/www.weddingstoryz.com/feeds/7830866892531465013/comments/default	(from http://www.weddingstoryz.com/2014/06/real-weddings-grand-traditional-south.html)
18:38:52	494822/494822	---M--	200	added ('OK')	image/jpeg	etag:%22v4ff%22	http://1.bp.blogspot.com/-uT1uWBtkB7M/U7raORbogxI/AAAAAAAABP8/34kExPXtUZY/s1600/Karan_039.jpg	D:/My%20Web%20Sites/wedding%20storyz/1.bp.blogspot.com/-uT1uWBtkB7M/U7raORbogxI/AAAAAAAABP8/34kExPXtUZY/s1600/Karan_039.jpg	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
18:38:53	367803/367803	---M--	200	added ('OK')	image/jpeg	etag:%22v508%22	http://2.bp.blogspot.com/-MaudlekOkhA/U7rbSMj9uiI/AAAAAAAABQc/hhSzej-d4jc/s1600/Karan_066.jpg	D:/My%20Web%20Sites/wedding%20storyz/2.bp.blogspot.com/-MaudlekOkhA/U7rbSMj9uiI/AAAAAAAABQc/hhSzej-d4jc/s1600/Karan_066.jpg	(from http://www.weddingstoryz.com/2014/07/indian-real-weddings-brides-stories.html)
